date_index,city,population,season,fever_medicine_sales,cough_medicine_sales,diarrhea_medicine_sales,antibiotic_sales,painkiller_sales,antiviral_sales,outbreak_label
1887,Delhi,84310,3,22,11,13,10,28,6,0
1888,Kolkata,391598,2,19,5,26,11,34,4,0
1889,Delhi,253415,0,26,33,14,11,31,3,0
1890,Mumbai,293161,1,39,10,8,7,21,8,0
1891,Bangalore,405037,1,26,14,8,15,30,7,0
1892,Delhi,60337,0,14,31,8,11,26,3,0
1893,Chennai,448701,2,25,19,28,9,19,3,0
1894,Bangalore,93557,0,22,32,9,9,21,2,0
1895,Chennai,197460,2,19,13,31,16,27,5,0
1896,Chennai,20372,1,17,9,12,10,28,3,0
1897,Chennai,110050,2,16,15,30,13,21,6,0
1898,Delhi,366082,3,28,18,10,9,29,3,0
1899,Kolkata,343477,1,24,17,11,14,27,5,0
1900,Bangalore,288427,3,16,12,6,9,26,5,0
1901,Mumbai,50857,0,13,25,5,9,20,7,0
1902,Kolkata,323916,0,20,29,5,13,23,6,0
1903,Delhi,200742,0,15,32,10,11,30,4,0
1904,Chennai,214205,2,26,13,37,8,26,2,0
1905,Mumbai,105856,1,16,16,12,19,22,9,0
1906,Bangalore,434477,0,26,19,7,12,22,5,0
1907,Kolkata,198226,0,23,39,8,19,25,3,0
1908,Kolkata,278251,1,22,17,7,8,23,5,0
1909,Mumbai,232368,0,16,29,8,13,16,3,0
1910,Delhi,307705,3,20,18,9,12,30,10,0
1911,Bangalore,217746,1,21,20,10,8,21,10,0
1912,Mumbai,176340,1,16,17,10,12,18,6,0
1913,Chennai,434824,1,19,18,16,13,26,5,0
1914,Bangalore,23138,3,23,13,11,16,30,10,0
1915,Kolkata,440909,1,28,19,5,7,32,6,0
1916,Mumbai,266697,3,18,18,13,10,28,5,0
1917,Kolkata,224072,1,22,13,8,12,13,5,0
1918,Kolkata,134143,2,28,11,30,9,22,4,0
1919,Kolkata,162320,0,16,31,16,16,28,8,0
1920,Delhi,243829,2,16,21,41,13,33,5,0
1921,Kolkata,290776,0,11,33,10,11,26,2,0
1922,Chennai,57547,3,14,17,10,12,30,8,0
1923,Chennai,284244,2,77,19,28,13,116,8,1
1924,Bangalore,320074,1,17,17,5,13,26,3,0
1925,Kolkata,470077,0,16,35,3,10,28,7,0
1926,Kolkata,217977,0,17,25,9,11,27,7,0
1927,Mumbai,325169,2,18,20,22,11,24,9,0
1928,Delhi,479092,3,29,10,12,15,38,6,0
1929,Bangalore,88944,2,70,18,35,75,21,5,1
1930,Kolkata,454056,3,29,12,12,16,29,6,0
1931,Mumbai,422585,3,23,15,14,18,23,10,0
1932,Delhi,421676,0,28,25,15,8,16,1,0
1933,Bangalore,101641,2,20,11,30,8,19,3,0
1934,Bangalore,106920,2,29,21,40,18,20,6,0
1935,Kolkata,404677,3,10,17,6,9,30,6,0
1936,Bangalore,52362,2,19,14,24,17,17,8,0
1937,Mumbai,300754,1,19,17,11,8,30,8,0
1938,Bangalore,376478,1,19,16,9,17,23,3,0
1939,Chennai,162067,2,20,12,26,6,29,4,0
1940,Mumbai,487932,2,25,16,22,9,24,4,0
1941,Delhi,279861,3,20,15,11,14,23,10,0
1942,Delhi,219939,1,98,14,13,13,125,4,1
1943,Kolkata,220544,1,65,20,14,78,27,1,1
1944,Kolkata,74022,0,18,31,9,9,22,5,0
1945,Chennai,194740,3,10,19,10,12,26,4,0
1946,Delhi,61645,0,10,31,14,13,23,6,0
1947,Delhi,301694,1,14,18,12,15,26,4,0
1948,Delhi,489367,3,15,13,5,12,19,6,0
1949,Delhi,406792,2,25,11,19,11,31,6,0
1950,Bangalore,50868,3,14,17,9,15,25,9,0
1951,Mumbai,108039,2,14,17,33,12,28,7,0
1952,Mumbai,187452,2,24,16,27,14,25,6,0
1953,Chennai,408944,3,28,19,13,13,28,3,0
1954,Bangalore,304944,2,15,14,28,13,25,9,0
1955,Delhi,20886,0,45,18,8,76,18,4,1
1956,Delhi,482830,1,15,17,11,9,24,7,0
1957,Kolkata,210981,2,21,20,32,11,29,4,0
1958,Kolkata,188308,0,21,25,9,11,13,6,0
1959,Chennai,55805,2,30,12,26,7,21,7,0
1960,Delhi,304676,1,18,24,10,9,24,7,0
1961,Chennai,122765,0,12,27,6,7,28,9,0
1962,Bangalore,38688,1,27,12,8,13,24,5,0
1963,Mumbai,414279,1,16,14,9,16,25,1,0
1964,Delhi,295233,0,20,37,11,14,14,4,0
1965,Bangalore,459158,0,17,34,5,9,30,3,0
1966,Delhi,455045,0,14,34,10,16,34,5,0
1967,Kolkata,453769,3,14,15,7,15,24,2,0
1968,Chennai,43585,0,19,31,15,10,25,5,0
1969,Kolkata,474955,0,17,36,10,7,33,4,0
1970,Mumbai,200076,0,23,22,12,14,28,5,0
1971,Kolkata,260322,0,30,29,8,10,33,4,0
1972,Delhi,260483,2,27,10,36,9,21,11,0
1973,Kolkata,12438,3,21,15,10,15,27,7,0
1974,Delhi,365239,1,14,19,12,13,25,9,0
1975,Mumbai,426428,0,16,26,8,9,23,4,0
1976,Kolkata,191434,2,16,11,34,14,29,5,0
1977,Chennai,475393,2,21,12,35,9,21,11,0
1978,Chennai,158055,2,22,16,34,7,27,3,0
1979,Chennai,286170,1,21,12,9,11,30,6,0
1980,Kolkata,392312,0,24,44,10,15,17,6,0
1981,Kolkata,323142,3,21,27,12,14,20,4,0
1982,Kolkata,458960,3,18,12,9,15,24,10,0
1983,Delhi,329157,2,58,19,27,91,32,6,1
1984,Mumbai,61039,1,16,10,11,18,20,10,0
1985,Chennai,190903,1,24,12,8,14,34,8,0
1986,Delhi,488388,1,26,13,14,11,18,3,0
1987,Chennai,175675,3,17,6,12,8,31,5,0
1988,Delhi,480974,2,23,16,27,13,19,7,0
1989,Kolkata,470929,0,23,25,17,17,30,7,0
1990,Chennai,116446,3,13,18,16,11,21,0,0
1991,Kolkata,370596,2,11,14,27,12,21,6,0
1992,Chennai,416321,2,154,20,28,9,82,4,1
1993,Bangalore,241120,0,21,35,8,13,35,7,0
1994,Delhi,339326,0,20,33,13,21,29,10,0
1995,Bangalore,62147,0,23,32,5,12,21,2,0
1996,Delhi,262403,1,25,13,9,15,20,4,0
1997,Mumbai,85400,0,21,32,3,16,22,4,0
1998,Chennai,56434,2,14,17,30,13,25,5,0
1999,Mumbai,36515,0,19,37,7,16,30,4,0
2000,Mumbai,230370,2,20,16,26,13,22,1,0
2001,Delhi,68001,3,20,9,15,12,18,4,0
2002,Bangalore,199469,1,21,14,13,17,33,5,0
2003,Kolkata,202487,3,24,13,7,16,24,6,0
2004,Delhi,420176,3,16,17,12,11,22,4,0
2005,Kolkata,381735,2,12,15,35,12,22,1,0
2006,Mumbai,234215,3,15,14,9,9,26,2,0
2007,Kolkata,485054,2,11,10,30,12,33,4,0
2008,Bangalore,317922,0,20,25,10,14,22,3,0
2009,Delhi,172013,0,16,34,13,14,31,2,0
2010,Bangalore,105849,2,22,21,40,12,15,6,0
2011,Bangalore,375227,0,25,18,187,10,32,4,1
2012,Delhi,444171,1,25,9,11,5,29,4,0
2013,Bangalore,219637,3,17,7,14,8,27,5,0
2014,Chennai,373420,1,18,22,8,15,21,6,0
2015,Chennai,329052,3,14,18,9,12,26,4,0
2016,Chennai,467283,0,18,34,11,6,26,4,0
2017,Kolkata,259708,1,25,19,10,13,29,4,0
2018,Bangalore,458912,0,22,37,9,11,31,8,0
2019,Delhi,421645,3,23,12,11,12,27,8,0
2020,Delhi,366192,2,29,24,29,12,21,6,0
2021,Kolkata,217748,2,24,20,40,7,32,4,0
2022,Delhi,257387,1,15,14,7,8,37,4,0
2023,Chennai,155919,0,26,33,16,8,31,6,0
2024,Bangalore,188263,0,20,27,15,14,17,4,0
2025,Delhi,306400,1,27,14,4,11,24,5,0
2026,Delhi,399169,2,23,10,20,13,26,1,0
2027,Mumbai,431990,3,28,14,7,10,22,5,0
2028,Mumbai,137343,1,23,10,11,9,33,6,0
2029,Mumbai,19127,3,15,21,5,14,29,5,0
2030,Bangalore,128251,2,18,17,31,15,24,3,0
2031,Chennai,169277,0,20,23,6,14,22,4,0
2032,Chennai,249282,2,10,14,35,13,38,4,0
2033,Chennai,353307,1,25,15,12,11,25,2,0
2034,Bangalore,199836,0,17,29,5,14,27,5,0
2035,Bangalore,390423,1,23,17,13,11,32,7,0
2036,Mumbai,111824,1,19,21,9,9,21,8,0
2037,Delhi,48664,2,21,18,25,10,22,3,0
2038,Kolkata,66795,1,20,6,10,12,24,5,0
2039,Kolkata,131729,2,24,15,39,8,29,2,0
2040,Delhi,173405,0,61,31,9,83,26,9,1
2041,Mumbai,254620,2,22,12,31,16,18,6,0
2042,Delhi,46079,0,17,30,11,12,25,3,0
2043,Delhi,94225,2,17,18,26,13,29,3,0
2044,Kolkata,34259,3,16,16,12,14,21,8,0
2045,Mumbai,298715,3,18,18,6,9,24,12,0
2046,Bangalore,61119,1,14,23,8,11,31,2,0
2047,Kolkata,280153,2,28,19,25,11,18,2,0
2048,Bangalore,120210,2,17,20,31,11,20,2,0
2049,Mumbai,333973,0,20,20,19,11,28,7,0
2050,Delhi,310374,1,11,14,6,7,28,2,0
2051,Chennai,121364,2,26,12,34,16,22,4,0
2052,Chennai,328193,1,19,12,9,14,28,8,0
2053,Mumbai,373906,3,20,20,12,12,26,3,0
2054,Chennai,395417,2,66,9,38,71,24,6,1
2055,Bangalore,391610,2,15,10,27,17,26,5,0
2056,Chennai,177570,1,54,19,8,93,19,4,1
2057,Mumbai,129053,2,12,13,38,11,18,4,0
2058,Mumbai,432036,1,10,19,8,10,22,1,0
2059,Bangalore,443531,2,17,11,29,20,27,0,0
2060,Chennai,367162,0,20,29,9,10,31,5,0
2061,Chennai,304939,1,24,18,11,19,24,3,0
2062,Delhi,123812,2,23,11,30,7,30,5,0
2063,Kolkata,95411,3,26,12,14,12,24,4,0
2064,Mumbai,311335,2,27,9,24,10,29,5,0
2065,Delhi,195525,3,19,10,15,12,27,12,0
2066,Mumbai,22453,3,18,15,16,10,27,13,0
2067,Delhi,130848,0,21,24,12,14,21,10,0
2068,Kolkata,453541,1,22,19,12,15,25,7,0
2069,Delhi,452706,2,28,25,43,5,32,3,0
2070,Mumbai,478012,0,12,27,9,12,22,6,0
2071,Chennai,386309,2,22,15,35,8,19,7,0
2072,Mumbai,59993,3,20,13,9,11,26,7,0
2073,Bangalore,382924,1,19,10,13,10,26,3,0
2074,Bangalore,55706,2,18,12,29,13,29,4,0
2075,Bangalore,183889,2,19,21,24,16,22,6,0
2076,Bangalore,467760,3,15,14,8,10,26,5,0
2077,Kolkata,101434,2,12,10,33,11,31,2,0
2078,Chennai,196782,2,32,22,23,11,22,2,0
2079,Chennai,60799,3,22,27,9,13,24,7,0
2080,Mumbai,129586,0,36,35,12,91,16,5,1
2081,Delhi,70964,3,16,12,10,13,27,6,0
2082,Mumbai,456894,0,13,25,12,16,19,5,0
2083,Mumbai,212222,1,18,16,5,24,21,2,0
2084,Mumbai,369523,0,24,22,8,13,24,4,0
2085,Mumbai,201510,0,21,28,8,17,26,3,0
2086,Chennai,119987,1,19,12,11,9,21,7,0
2087,Delhi,480439,0,17,29,6,12,19,2,0
2088,Mumbai,334070,3,22,12,7,8,27,4,0
2089,Chennai,13801,0,16,22,12,12,28,1,0
2090,Mumbai,444264,1,26,12,11,18,23,0,0
2091,Bangalore,312288,3,21,16,14,13,27,3,0
2092,Mumbai,366622,1,28,14,13,12,16,2,0
2093,Mumbai,151220,1,18,7,10,14,25,4,0
2094,Kolkata,122364,2,21,7,25,13,30,1,0
2095,Bangalore,354963,2,21,19,31,16,19,5,0
2096,Delhi,160933,1,14,13,11,7,23,4,0
2097,Mumbai,464933,1,16,12,14,18,24,4,0
2098,Delhi,163552,1,21,10,12,13,30,7,0
2099,Bangalore,28637,2,20,17,25,9,21,3,0
2100,Mumbai,316765,2,29,17,34,15,29,6,0
2101,Kolkata,463520,0,24,30,10,13,22,5,0
2102,Chennai,57431,0,18,25,6,10,29,3,0
2103,Kolkata,109937,1,17,11,11,21,26,5,0
2104,Kolkata,492137,3,16,16,11,12,22,7,0
2105,Chennai,328316,3,20,20,17,10,25,9,0
2106,Chennai,35437,2,18,15,34,11,24,6,0
2107,Chennai,411365,2,16,13,37,7,28,3,0
2108,Mumbai,417887,2,19,12,27,18,26,8,0
2109,Delhi,33119,1,19,13,7,8,30,7,0
2110,Delhi,187189,3,21,16,9,12,21,4,0
2111,Chennai,240389,0,22,27,6,11,28,7,0
2112,Kolkata,419495,1,28,12,7,13,26,4,0
2113,Bangalore,340979,0,21,37,12,18,30,8,0
2114,Chennai,240882,0,21,25,9,11,27,0,0
2115,Kolkata,267157,1,25,16,12,15,25,5,0
2116,Kolkata,408019,0,24,32,13,12,23,9,0
2117,Mumbai,486113,3,15,20,14,15,22,8,0
2118,Mumbai,70805,0,17,31,6,11,22,2,0
2119,Delhi,28201,3,23,14,17,15,19,2,0
2120,Delhi,267636,3,19,17,12,11,28,5,0
2121,Bangalore,38634,3,19,19,8,9,25,7,0
2122,Bangalore,417976,2,23,14,37,14,25,4,0
2123,Bangalore,414042,0,21,31,10,17,23,7,0
2124,Bangalore,358965,1,24,21,6,12,33,8,0
2125,Kolkata,317919,1,30,13,12,15,29,2,0
2126,Kolkata,398690,0,18,38,5,12,22,4,0
2127,Delhi,124090,2,16,15,31,13,32,2,0
2128,Mumbai,84676,2,23,18,36,12,23,6,0
2129,Mumbai,16798,3,15,9,6,12,25,3,0
2130,Chennai,469319,0,21,28,13,12,28,6,0
2131,Kolkata,87160,0,25,36,8,17,26,5,0
2132,Bangalore,87751,1,23,14,9,16,28,2,0
2133,Bangalore,476718,0,19,27,14,19,26,6,0
2134,Chennai,192482,2,23,19,32,19,25,6,0
2135,Mumbai,313032,0,18,32,8,9,37,4,0
2136,Bangalore,321191,1,25,16,9,11,31,5,0
2137,Mumbai,498505,3,34,18,11,8,15,1,0
2138,Chennai,381784,1,20,12,7,13,25,4,0
2139,Mumbai,374758,1,20,11,14,9,38,1,0
2140,Mumbai,55955,3,23,14,9,8,28,4,0
2141,Mumbai,253465,1,32,21,12,13,31,2,0
2142,Bangalore,405198,1,17,16,6,11,14,8,0
2143,Delhi,174936,0,23,28,10,13,25,6,0
2144,Kolkata,393442,0,19,30,8,15,20,2,0
2145,Mumbai,482334,3,15,13,9,19,30,4,0
2146,Mumbai,95490,0,20,31,14,12,25,4,0
2147,Mumbai,311409,0,17,25,11,19,27,8,0
2148,Delhi,56313,1,14,12,9,17,23,6,0
2149,Chennai,54350,2,21,16,35,3,23,11,0
2150,Bangalore,156450,0,21,40,99,11,25,7,1
2151,Delhi,381312,2,14,19,23,12,18,9,0
2152,Mumbai,259406,0,22,27,9,9,20,6,0
2153,Delhi,258179,0,20,27,148,10,19,1,1
2154,Delhi,210887,3,25,10,10,10,36,7,0
2155,Delhi,300068,3,27,15,9,17,18,2,0
2156,Chennai,354737,3,29,10,9,16,25,5,0
2157,Kolkata,389634,2,18,13,30,6,32,6,0
2158,Bangalore,17312,1,12,16,7,17,22,4,0
2159,Chennai,302497,0,20,37,10,9,25,4,0
2160,Chennai,123744,0,20,33,9,17,27,5,0
2161,Kolkata,241745,0,21,33,15,14,14,4,0
2162,Chennai,227522,2,18,8,22,9,25,8,0
2163,Delhi,288336,3,30,14,9,18,24,4,0
2164,Delhi,158522,1,13,15,8,7,19,5,0
2165,Mumbai,146504,2,16,15,29,9,25,2,0
2166,Chennai,198297,3,11,19,17,7,24,6,0
2167,Mumbai,368692,2,23,11,35,10,19,7,0
2168,Bangalore,108991,1,19,10,10,24,21,4,0
2169,Delhi,88711,3,52,20,11,68,13,4,1
2170,Bangalore,206676,2,21,12,34,20,27,7,0
2171,Kolkata,151367,1,18,8,10,13,19,5,0
2172,Delhi,16774,0,22,33,11,19,26,7,0
2173,Bangalore,125107,1,24,16,7,8,21,2,0
2174,Kolkata,153262,0,19,38,8,5,23,2,0
2175,Bangalore,434502,2,17,16,24,13,33,4,0
2176,Kolkata,217397,3,18,17,6,16,28,5,0
2177,Kolkata,497666,3,12,15,119,17,29,9,1
2178,Delhi,238552,2,20,22,35,14,36,4,0
2179,Mumbai,82427,3,24,13,6,19,21,2,0
2180,Kolkata,97513,3,18,16,14,12,20,2,0
2181,Kolkata,336158,0,20,40,9,10,24,6,0
2182,Delhi,236959,2,23,5,33,18,30,7,0
2183,Mumbai,216924,1,86,12,9,13,66,5,1
2184,Chennai,327400,0,24,29,7,15,28,6,0
2185,Chennai,269549,2,12,8,27,7,21,4,0
2186,Mumbai,259652,0,24,30,11,10,15,2,0
2187,Bangalore,108743,1,14,8,10,20,26,5,0
2188,Delhi,199702,1,24,12,9,11,32,5,0
2189,Mumbai,256968,2,20,15,38,16,19,2,0
2190,Chennai,363334,1,14,13,9,10,23,4,0
2191,Kolkata,465987,0,18,33,18,16,17,4,0
2192,Chennai,323859,1,26,9,10,11,17,3,0
2193,Kolkata,17466,0,23,14,10,12,25,5,0
2194,Delhi,267575,0,17,25,8,13,24,4,0
2195,Kolkata,289781,1,23,11,12,17,29,6,0
2196,Mumbai,402568,2,19,15,30,12,24,9,0
2197,Kolkata,78745,3,34,22,5,21,19,7,0
2198,Bangalore,46317,1,11,14,10,14,18,1,0
2199,Mumbai,190838,0,50,31,4,79,28,6,1
2200,Delhi,144150,0,21,20,5,10,27,3,0
2201,Mumbai,430515,1,17,13,6,13,33,2,0
2202,Bangalore,242866,2,19,17,35,15,26,4,0
2203,Delhi,13543,2,15,17,29,12,24,15,0
2204,Chennai,394934,0,129,44,11,12,103,6,1
2205,Bangalore,497843,0,21,32,9,14,23,5,0
2206,Delhi,61052,2,22,16,25,10,26,5,0
2207,Kolkata,497699,3,24,13,7,13,24,5,0
2208,Mumbai,32064,1,21,14,7,13,18,2,0
2209,Delhi,82287,0,11,28,12,12,26,1,0
2210,Mumbai,90442,0,25,27,15,15,28,3,0
2211,Kolkata,130550,2,19,10,35,10,26,3,0
2212,Delhi,486848,1,12,9,9,10,33,8,0
2213,Chennai,24425,2,17,13,29,16,29,4,0
2214,Bangalore,323625,1,15,18,9,8,31,5,0
2215,Delhi,87347,1,15,22,14,15,21,4,0
2216,Kolkata,486330,1,19,12,9,19,15,0,0
2217,Delhi,82317,0,17,34,8,10,23,4,0
2218,Mumbai,490042,3,18,22,6,11,24,7,0
2219,Delhi,60530,2,23,20,40,15,25,5,0
2220,Chennai,353243,3,18,20,8,12,28,5,0
2221,Delhi,298032,2,20,13,33,18,23,5,0
2222,Bangalore,168563,1,25,13,5,19,23,6,0
2223,Delhi,435568,0,17,23,15,17,31,4,0
2224,Mumbai,162748,3,23,12,13,14,18,6,0
2225,Delhi,337980,0,16,27,9,9,24,2,0
2226,Chennai,178535,2,37,18,30,13,26,5,0
2227,Kolkata,382622,0,23,31,13,12,25,4,0
2228,Delhi,321134,0,16,28,12,12,26,6,0
2229,Delhi,96544,3,20,10,10,12,26,11,0
2230,Bangalore,73627,1,16,17,8,12,31,2,0
2231,Chennai,423437,0,19,28,11,6,20,8,0
2232,Kolkata,256037,1,23,14,7,9,26,5,0
2233,Mumbai,235942,2,16,14,35,14,32,6,0
2234,Delhi,138345,0,18,37,6,11,30,4,0
2235,Kolkata,489053,3,12,12,12,10,22,9,0
2236,Mumbai,82843,2,23,18,37,4,26,8,0
2237,Chennai,454529,2,16,15,40,12,22,9,0
2238,Chennai,39251,3,12,15,9,13,27,6,0
2239,Kolkata,449802,0,27,31,14,12,30,3,0
2240,Mumbai,240765,0,22,30,15,10,25,3,0
2241,Chennai,84418,2,15,15,29,14,26,4,0
2242,Kolkata,457100,0,18,38,15,11,21,5,0
2243,Chennai,324764,1,31,19,5,9,29,2,0
2244,Chennai,20040,3,18,16,9,13,23,6,0
2245,Chennai,474893,1,19,15,8,15,29,2,0
2246,Bangalore,186950,0,23,27,15,11,22,6,0
2247,Mumbai,409185,2,22,16,28,13,24,6,0
2248,Kolkata,23162,3,30,19,8,7,27,2,0
2249,Kolkata,75435,0,19,33,7,5,24,4,0
2250,Mumbai,271989,0,25,33,7,14,20,5,0
2251,Mumbai,128504,2,20,14,16,12,33,4,0
2252,Mumbai,346811,2,25,12,35,10,25,2,0
2253,Mumbai,400802,1,21,12,11,5,16,3,0
2254,Delhi,15037,3,11,12,10,17,20,8,0
2255,Kolkata,332670,3,18,21,8,13,20,6,0
2256,Delhi,360058,2,19,13,26,14,16,5,0
2257,Chennai,155765,1,21,14,13,15,20,3,0
2258,Chennai,364306,3,15,15,10,13,27,11,0
2259,Kolkata,69090,2,26,12,29,15,33,6,0
2260,Chennai,405667,0,11,33,6,14,33,7,0
2261,Mumbai,75560,3,59,12,8,85,24,8,1
2262,Delhi,409178,1,24,14,19,6,29,8,0
2263,Mumbai,361696,1,21,20,12,15,31,8,0
2264,Chennai,288588,1,26,12,11,17,18,3,0
2265,Delhi,312587,0,20,27,6,14,30,5,0
2266,Mumbai,157578,3,23,19,7,14,20,6,0
2267,Kolkata,441600,3,24,20,9,11,18,1,0
2268,Mumbai,369373,0,23,38,8,13,23,2,0
2269,Chennai,384458,3,16,11,9,14,22,9,0
2270,Delhi,34248,0,13,20,10,5,38,2,0
2271,Kolkata,449378,0,16,36,9,13,17,2,0
2272,Delhi,183762,0,17,34,11,12,28,7,0
2273,Kolkata,399665,1,23,25,7,14,33,4,0
2274,Delhi,472841,3,19,21,8,16,20,5,0
2275,Chennai,253824,0,22,26,9,7,19,3,0
2276,Kolkata,78008,3,14,14,9,3,25,4,0
2277,Bangalore,332453,1,17,14,12,11,27,5,0
2278,Delhi,53237,0,23,29,9,15,25,6,0
2279,Delhi,399111,2,16,12,29,15,28,3,0
2280,Mumbai,438948,1,17,13,12,14,32,8,0
2281,Kolkata,280248,2,23,14,44,9,21,7,0
2282,Bangalore,93230,3,19,18,14,11,25,4,0
2283,Chennai,362410,3,25,15,11,14,22,4,0
2284,Mumbai,44980,1,17,18,11,13,29,12,0
2285,Bangalore,271057,3,17,12,7,13,23,3,0
2286,Kolkata,84990,2,18,12,41,9,24,4,0
2287,Bangalore,180632,0,24,35,10,15,21,8,0
2288,Delhi,281698,0,52,29,9,89,26,2,1
2289,Delhi,363193,0,19,35,13,14,26,5,0
2290,Mumbai,187059,1,20,15,6,14,26,5,0
2291,Kolkata,172057,3,20,19,8,12,27,4,0
2292,Kolkata,493514,2,12,7,29,9,23,6,0
2293,Bangalore,58167,3,19,12,7,10,28,4,0
2294,Mumbai,257605,3,67,12,10,47,24,4,1
2295,Kolkata,181500,3,27,16,6,8,22,3,0
2296,Delhi,339382,0,15,34,10,9,31,5,0
2297,Bangalore,256150,2,21,14,23,15,32,5,0
2298,Chennai,203795,2,14,19,29,12,18,6,0
2299,Delhi,27038,3,19,10,8,8,25,6,0
2300,Mumbai,425435,0,24,27,9,15,23,2,0
2301,Kolkata,407487,0,14,28,14,8,29,5,0
2302,Delhi,299541,2,28,12,36,12,30,4,0
2303,Chennai,84491,0,21,24,12,20,24,7,0
2304,Chennai,39602,0,21,37,12,9,28,3,0
2305,Mumbai,64471,0,18,36,5,11,22,6,0
2306,Delhi,203222,1,22,17,3,10,22,6,0
2307,Bangalore,447443,3,21,23,10,12,31,7,0
2308,Delhi,369225,2,15,17,31,14,32,5,0
2309,Chennai,33116,2,16,14,28,16,13,4,0
2310,Mumbai,278818,1,17,11,7,13,28,5,0
2311,Mumbai,420685,3,17,17,8,13,30,11,0
2312,Bangalore,277590,2,18,8,27,14,21,5,0
2313,Mumbai,134809,0,18,25,13,6,25,2,0
2314,Mumbai,292904,2,15,15,26,14,26,7,0
2315,Mumbai,11963,0,24,31,6,9,28,5,0
2316,Mumbai,380425,1,20,11,159,4,35,7,1
2317,Mumbai,217074,0,12,27,6,11,21,4,0
2318,Chennai,168334,2,26,8,27,7,36,6,0
2319,Delhi,15177,2,28,13,27,16,25,6,0
2320,Kolkata,21160,2,20,12,36,8,23,4,0
2321,Mumbai,375020,1,19,20,80,12,32,4,1
2322,Kolkata,17543,1,23,18,12,6,19,8,0
2323,Kolkata,379355,3,20,8,13,13,34,3,0
2324,Chennai,485378,2,26,20,33,11,18,6,0
2325,Mumbai,49278,0,20,33,5,9,24,7,0
2326,Kolkata,432823,1,21,20,10,10,18,9,0
2327,Mumbai,226907,2,16,12,30,11,30,3,0
2328,Bangalore,158293,2,16,17,28,8,13,4,0
2329,Bangalore,406539,1,24,11,10,7,17,10,0
2330,Bangalore,324249,3,21,10,10,13,25,5,0
2331,Kolkata,248913,1,176,16,8,16,103,4,1
2332,Bangalore,348295,1,129,7,14,9,109,4,1
2333,Chennai,265980,0,24,32,2,14,33,4,0
2334,Chennai,339112,0,23,26,14,8,23,5,0
2335,Kolkata,426454,3,31,12,11,11,22,5,0
2336,Mumbai,247031,2,16,13,20,10,26,6,0
2337,Delhi,335974,1,19,14,9,16,30,6,0
2338,Mumbai,346111,3,15,9,7,12,26,4,0
2339,Mumbai,149402,0,15,34,10,15,22,4,0
2340,Mumbai,185225,1,131,14,18,15,96,5,1
2341,Mumbai,280755,2,26,18,36,4,16,5,0
2342,Delhi,286016,0,17,22,7,9,22,8,0
2343,Bangalore,321599,0,24,29,11,8,25,4,0
2344,Mumbai,307074,0,15,29,12,9,25,10,0
2345,Chennai,344166,3,23,18,11,10,21,5,0
2346,Kolkata,72714,2,22,14,21,16,21,1,0
2347,Kolkata,134906,1,28,22,7,14,23,5,0
2348,Chennai,492010,3,22,13,7,6,31,6,0
2349,Mumbai,451932,3,23,21,12,3,22,6,0
2350,Delhi,380866,3,13,12,9,7,23,9,0
2351,Bangalore,338848,0,19,36,9,13,26,4,0
2352,Kolkata,10415,2,21,19,25,10,24,8,0
2353,Bangalore,86441,3,24,10,5,11,27,7,0
2354,Delhi,121736,1,17,16,5,15,21,3,0
2355,Kolkata,80779,2,21,18,30,14,22,5,0
2356,Bangalore,485285,1,19,15,13,15,18,4,0
2357,Delhi,233628,2,20,19,33,19,25,6,0
2358,Bangalore,360588,1,49,13,6,58,24,9,1
2359,Mumbai,474651,0,15,27,9,9,27,6,0
2360,Delhi,114448,3,29,12,8,13,24,7,0
2361,Bangalore,282032,1,21,19,10,12,23,6,0
2362,Mumbai,186371,2,119,21,39,12,72,4,1
2363,Mumbai,134790,3,29,14,12,9,25,5,0
2364,Delhi,68765,3,17,16,7,13,24,8,0
2365,Chennai,203786,2,18,10,30,14,20,3,0
2366,Kolkata,25935,1,28,12,15,14,33,3,0
2367,Delhi,345146,0,26,34,7,13,33,2,0
2368,Mumbai,352775,0,17,44,12,13,16,4,0
2369,Mumbai,479945,1,20,13,13,9,34,6,0
2370,Delhi,11320,3,27,15,7,8,24,5,0
2371,Chennai,318176,3,20,19,14,16,24,7,0
2372,Kolkata,87763,3,27,12,15,13,16,5,0
2373,Bangalore,421123,3,18,14,10,9,21,7,0
2374,Delhi,310146,1,23,15,9,11,25,4,0
2375,Kolkata,448054,3,20,18,13,17,23,2,0
2376,Kolkata,48912,2,25,10,25,19,25,5,0
2377,Mumbai,272696,3,19,16,11,15,25,5,0
2378,Bangalore,30140,0,21,32,189,19,25,4,1
2379,Delhi,95591,3,20,11,11,11,15,4,0
2380,Mumbai,189809,1,20,11,8,13,26,4,0
2381,Mumbai,43367,0,27,28,7,19,30,2,0
2382,Chennai,221706,1,19,15,12,8,27,4,0
2383,Kolkata,34061,1,10,21,10,10,29,0,0
2384,Delhi,368734,0,24,43,9,10,27,3,0
2385,Delhi,483552,1,19,11,14,9,23,4,0
2386,Delhi,314268,1,18,11,9,14,17,3,0
2387,Mumbai,448854,3,26,14,7,14,22,4,0
2388,Chennai,494331,2,22,13,33,3,21,6,0
2389,Bangalore,405198,1,21,17,5,7,19,1,0
2390,Mumbai,388466,1,18,19,10,4,19,1,0
